body; x; y; z
jupiter;4.75358927082355;1.3555996407649225;-0.11207318901026546
saturn;7.298882568436941;5.641432483138747;-0.38838322785751955
uranus;13.82120639600871;-14.31739456478995;-0.2323941725702298
neptune;16.23243912087181;-25.381408874316588;0.1485775021987793
sun;0.000308718659796058;-0.0029300217026432154;5.603595991845174e-06
jupiter;4.7455226057793025;1.3834170495699565;-0.11200778852482689
saturn;7.285314629745192;5.65752019465541;-0.38812358230199234
uranus;13.831436427417277;-14.308048441825244;-0.2324922995339269
neptune;16.242026805880222;-25.375131856285883;0.14822782722195732
sun;0.0003195177625132811;-0.00296186138714815;5.485168269719316e-06
jupiter;4.737301027121441;1.411189230800752;-0.11193873318699805
saturn;7.271710083544381;5.673579391199435;-0.38786198206425543
uranus;13.841659523310302;-14.298695141278973;-0.2325903099071449
neptune;16.25161214337123;-25.368851168273988;0.1478781307402487
sun;0.00033047539378539497;-0.00299364934615787;5.36269045066095e-06
jupiter;4.7289248017714645;1.4389152762193123;-0.1118660252257947
saturn;7.258068987425798;5.689609983433462;-0.38759842785067683
uranus;13.85187567895563;-14.289334668271708;-0.23268820364732373
neptune;16.261195131928414;-25.362566811145978;0.14752841280408582
sun;0.00034159127691633565;-0.0030253846883646226;5.236164995570546e-06
jupiter;4.720394202505653;1.4665942793135247;-0.11178966700849982
saturn;7.244391399212787;5.705611882129551;-0.38733292037864664
uranus;13.862084889624679;-14.279967027926574;-0.23278598071195897
neptune;16.270775770135646;-25.356278785767454;0.14717867346390487
sun;0.0003528651295657723;-0.0030570665241815404;5.105594500417006e-06
jupiter;4.711709507942184;1.4942253353407817;-0.11170966104055369
saturn;7.230677376960598;5.721584998169996;-0.38706546037658984
uranus;13.872287150592443;-14.270592225369242;-0.23288364105860193
neptune;16.28035405657708;-25.349987093004547;0.14682891277014584
sun;0.0003642966637618237;-0.003088693965784412;4.970981696127454e-06
jupiter;4.702871002527858;1.5218075413714849;-0.11162600996543456
saturn;7.216926978956241;5.7375292425481454;-0.38679604858397937
uranus;13.88248245713749;-14.26121026572793;-0.23298118464485973
neptune;16.28992998983717;-25.343691733723915;0.14647913077325247
sun;0.0003758855859141501;-0.0031202661271533374;4.832329448468147e-06
jupiter;4.693878976524432;1.549339996332428;-0.11153871656452999
saturn;7.203140263718337;5.753444526369213;-0.38652468575134913
uranus;13.892670804541968;-14.2518211541334;-0.23307861142839525
neptune;16.299503568500647;-25.33739270879275;0.14612932752367228
sun;0.0003876315968274182;-0.0031517821241142654;4.689640757916517e-06
jupiter;4.684733725994561;1.576821801050054;-0.11144778375699883
saturn;7.189317289996962;5.769330760851104;-0.3862513726403074
uranus;13.902852188091602;-14.242424895718953;-0.2331759213669272
neptune;16.309074791152543;-25.331090019078758;0.14577950307185653
sun;0.00039953439171513895;-0.0031832410743804075;4.542918759524348e-06
jupiter;4.675435552787352;1.6042520582935853;-0.11135321459962398
saturn;7.175458116773504;5.785187857325234;-0.3859761100235501
uranus;13.913026603075702;-14.233021495620424;-0.23327311441823015
neptune;16.31864365637817;-25.324783665450184;0.14542965746826023
sun;0.0004115936602138762;-0.003214642097593524;4.392166722772115e-06
jupiter;4.665984764523528;1.631629872818016;-0.11125501228665564
saturn;7.1615628032605025;5.801015727237357;-0.38569889868487456
uranus;13.923194044787156;-14.223610958976185;-0.23337019054013455
neptune;16.328210162763142;-25.318473648775797;0.14507979076334213
sun;0.00042380908639782496;-0.0032459843153650808;4.237388051414487e-06
jupiter;4.656381674580201;1.658954351406971;-0.11115318014964554
saturn;7.147631408901504;5.816814282148386;-0.385419739419193
uranus;13.933354508522438;-14.214193290927136;-0.23346714969052676
neptune;16.33777430889336;-25.312159969924895;0.1447299030075647
sun;0.0004361803487937576;-0.0032772668513172684;4.078586283317025e-06
jupiter;4.646626602075271;1.6862246029154186;-0.1110477216572716
saturn;7.133663993370904;5.832583433735227;-0.3851386330325466
uranus;13.94350798958161;-14.204768496616708;-0.23356399182734908
neptune;16.34733609335501;-25.305842629767298;0.1443799942513941
sun;0.00044870712039633674;-0.003308488831123884;3.9157650902840746e-06
jupiter;4.636719871851426;1.7134397383122404;-0.11093864041515361
saturn;7.119660616573792;5.848323093791604;-0.3848555803421193
uranus;13.95365448326832;-14.195336581190855;-0.23366071690859974
neptune;16.356895514734582;-25.29952162917336;0.1440300645453003
sun;0.00046138906868379344;-0.0033396493825510703;3.7489282778778935e-06
jupiter;4.626661814459775;1.740598870722648;-0.11082594016565947
saturn;7.105621338645799;5.8640331742288945;-0.3845705821762523
uranus;13.963793984889806;-14.185897549798051;-0.23375732489233303
neptune;16.36645257161885;-25.293196969013955;0.1436801139397568
sun;0.0004742258556339682;-0.003370747635497904;3.578079785229012e-06
jupiter;4.616452766143089;1.767701115470447;-0.11070962478770228
saturn;7.091546219952942;5.879713587076958;-0.384283639374458
uranus;13.973926489756895;-14.17645140758929;-0.23385381573665925
neptune;16.376007262594886;-25.28686865016049;0.14333014248524087
sun;0.000487217137740714;-0.003401782722036839;3.403223684837863e-06
jupiter;4.606093068818671;1.7947455901201406;-0.11058969829652827
saturn;7.077435321091469;5.895364244484979;-0.3839947527874347
uranus;13.984051993184009;-14.166998159718084;-0.23395018939974474
neptune;16.38555958625005;-25.280536673484892;0.14298015023223348
sun;0.0005003625660306593;-0.003432753776453989;3.2243641823677032e-06
jupiter;4.595583070060844;1.8217314145188717;-0.11046616484349553
saturn;7.063288702887701;5.9109850587222965;-0.3837039232770814
uranus;13.994170490489163;-14.157537811340456;-0.2340464458398119
neptune;16.395109541172;-25.27420103985962;0.14263013723121923
sun;0.0005136617860803291;-0.0034636599352892536;3.041505616428838e-06
jupiter;4.584923123083065;1.8486577108381976;-0.11033902871584356
saturn;7.049106426397874;5.926575942179248;-0.3834111517165122
uranus;14.004281976993965;-14.148070367614938;-0.2341425850151393
neptune;16.40465712594869;-25.267861750157657;0.14228010353268639
sun;0.0005271144380336226;-0.003494500337376283;2.854652458354189e-06
jupiter;4.574113586719672;1.875523603615694;-0.11020829433645372
saturn;7.0348885529079865;5.942136807368007;-0.3831164389900715
uranus;14.014386448023627;-14.138595833702574;-0.2342386068840616
neptune;16.41420233916837;-25.26151880525251;0.14193004918712684
sun;0.0005407201566196446;-0.003525274123882274;2.663809311966221e-06
jupiter;4.563154825407247;1.9023282197963824;-0.11007396626360066
saturn;7.020635143933637;5.957667566923426;-0.3828197859933492
uranus;14.024483898906956;-14.129114214766908;-0.23433451140496966
neptune;16.423745179419573;-25.255172206018216;0.14157997424503618
sun;0.0005544785711708907;-0.003555980438347596;2.4689809133352604e-06
jupiter;4.552047209165627;1.9290706887739815;-0.10993604919069452
saturn;7.006346261219869;5.973168133603883;-0.38252119363319587
uranus;14.03457432497636;-14.119625515973986;-0.23443029853631053
neptune;16.43328564529114;-25.248821953329333;0.14122987875691356
sun;0.0005683893056417817;-0.003586618426725243;2.2701721305292323e-06
jupiter;4.54079111357853;1.9557501424319732;-0.10979454794601425
saturn;6.992021966741011;5.98863842029212;-0.38222066282773814
uranus;14.044657721567848;-14.110129742492358;-0.23452596823658747
neptune;16.4428237353722;-25.24246804806095;0.14087976277326178
sun;0.0005824519786275474;-0.0036171872374201088;2.067387963354845e-06
jupiter;4.529386919773831;1.982365715184483;-0.10964946749243185
saturn;6.977662322700522;6.004078339996098;-0.38191819450639447
uranus;14.054734084021037;-14.100626899493065;-0.23462152046436002
neptune;16.45235944825219;-25.236110491088674;0.14052962634458724
sun;0.0005966662033834566;-0.003647686021328078;1.860633543090256e-06
jupiter;4.517835014403464;2.0089165440169685;-0.10950081292712767
saturn;6.963267391530827;6.019487805849837;-0.38161378960989084
uranus;14.064803407679147;-14.091116992149644;-0.23471695517824398
neptune;16.461892782520827;-25.229749283288648;0.14017946952139992
sun;0.0006110315878443915;-0.003678113931874934;1.6499141322092496e-06
jupiter;4.506135789622973;2.0354017685267154;-0.10934858948129672
saturn;6.948837235893164;6.034866731114275;-0.38130744909027664
uranus;14.074865687889003;-14.081600025638119;-0.2348122723369115
neptune;16.47142373676814;-25.223384425537528;0.13982929235421346
sun;0.0006255477346447641;-0.0037084701250550767;1.435235124096959e-06
jupiter;4.4942896430706964;2.0618205309631326;-0.10919280251984614
saturn;6.934371918677419;6.0502150291781085;-0.38099917391094085
uranus;14.084920920001046;-14.072076005137008;-0.23490747189909097
neptune;16.480952309584453;-25.21701591871251;0.13947909489354504
sun;0.0006402142411387726;-0.003738753759470047;1.2166020427571686e-06
jupiter;4.482296977846601;2.088171976267846;-0.10903345754108378
saturn;6.919871503001973;6.065532613558652;-0.3806889650466282
uranus;14.09496909936932;-14.062544935827312;-0.23500255382356727
neptune;16.49047849956038;-25.210643763691298;0.1391288771899154
sun;0.0006550306994209956;-0.0037689639963668555;9.940205425112334e-07
jupiter;4.470158202490758;2.1144552521145883;-0.1088705601763979
saturn;6.905336052213539;6.0808193979026886;-0.38037682348345575
uranus;14.105010221351488;-14.053006822892511;-0.2350975180691816
neptune;16.500002305286838;-25.204267961352134;0.1387786392938489
sun;0.0006699966963473216;-0.003799099999676113;7.674964076886492e-07
jupiter;4.457873730961473;2.1406695089488736;-0.10870411618992817
saturn;6.890765629887005;6.096075295987326;-0.38006275021892927
uranus;14.115044281308823;-14.043461671518571;-0.2351923645948316
neptune;16.509523725355045;-25.197888512573783;0.1384283812558734
sun;0.0006851118135562113;-0.0038291609360499535;5.370355523093144e-07
jupiter;4.445443982613062;2.1668139000274658;-0.10853413147822788
saturn;6.876160299825273;6.111300221720851;-0.37974674626196003
uranus;14.125071274606213;-14.033909486893931;-0.23528709335947132
neptune;16.51904275835652;-25.19150541823553;0.13807810312652033
sun;0.0007003756274902912;-0.003859145974899754;3.026440197575222e-07
jupiter;4.432869382173285;2.1928875814576236;-0.1083606120699174
saturn;6.8615201260591006;6.126494089143587;-0.3794288126328818
uranus;14.135091196612168;-14.024350274209505;-0.23538170432211136
neptune;16.528559402883072;-25.185118679217187;0.13772780495632467
sun;0.0007157877094182744;-0.00388905428843364;6.432798244772188e-08
jupiter;4.420150359720433;2.218889712236128;-0.10818356412532906
saturn;6.846845172846944;6.141656812428748;-0.37910895036346776
uranus;14.14510404269881;-14.014784038658682;-0.23547619744181875
neptune;16.538073657526823;-25.17872829639909;0.1373774867958249
sun;0.0007313476254572079;-0.003918885051693783;-1.7790625851790727e-07
jupiter;4.4072873506600745;2.2448194542880846;-0.10800299393614332
saturn;6.832135504674795;6.156788305883302;-0.3787871604969476
uranus;14.155109808241887;-14.005210785437319;-0.2355705726777171
neptune;16.547585520880187;-25.1723342706621;0.13702714869556307
sun;0.0007470549365950427;-0.003948637442593473;-4.2405227370002845e-07
jupiter;4.3942807957014685;2.2706759725054977;-0.10781890792501643
saturn;6.817391186256028;6.171888483948831;-0.3784634440880252
uranus;14.165108488620767;-13.995630519743736;-0.23566482998898658
neptune;16.55709499153588;-25.1659366028876;0.13667679070608474
sun;0.0007629091987135244;-0.003978310641953974;-6.741035056808218e-07
jupiter;4.381131140833631;2.296458434785613;-0.10763131264519954
saturn;6.802612282531236;6.186957261202385;-0.3781378022028956
uranus;14.175100079218444;-13.986043246778724;-0.23575896933486387
neptune;16.56660206808692;-25.159535293957507;0.13632641287793895
sun;0.0007789099626114021;-0.004007903833541158;-9.280532694307163e-07
jupiter;4.367838837301078;2.322166012069027;-0.10744021478014931
saturn;6.787798858668073;6.201994552357346;-0.37781023591926316
uranus;14.185084575421534;-13.976448971745532;-0.23585299067464233
neptune;16.576106749126627;-25.15313034475425;0.13597601526167824
sun;0.0007950567740279526;-0.0040374162041019075;-1.1858947526831329e-06
jupiter;4.354404341579237;2.3477978783775533;-0.10724562114313015
saturn;6.7729509800611;6.217000272264289;-0.37748074632635886
uranus;14.195061972620284;-13.966847699849867;-0.23594689396767193
neptune;16.585609033248627;-25.146721756160787;0.13562559790785866
sun;0.0008113491736668166;-0.004066846943400287;-1.4476210163171932e-06
jupiter;4.340828115349523;2.373353210851853;-0.10704753867680795
saturn;6.758068712331621;6.231974335911846;-0.3771493345249584
uranus;14.205032266208566;-13.957239436299895;-0.23604067917335933
neptune;16.595108919046844;-25.140309529060602;0.13527516086703975
sun;0.0008277866972201457;-0.004096195244253486;-1.7132249947483443e-06
jupiter;4.327110625474103;2.3988311897888166;-0.10684597445283568
saturn;6.7431521213275305;6.246916658427565;-0.3768160016274003
uranus;14.214995451583885;-13.947624186306237;-0.23613434625116786
neptune;16.604606405115504;-25.133893664337702;0.1349247041897845
sun;0.000844368875393056;-0.004125460302567514;-1.9826994963268513e-06
jupiter;4.313252343970325;2.4242309986786967;-0.10664093567143049
saturn;6.728201273123153;6.2618271550787705;-0.3764807487576038
uranus;14.224951524147379;-13.938001955081964;-0.23622789516061757
neptune;16.614101490049144;-25.127474162876613;0.13457422792665938
sun;0.0008610952339283856;-0.004154641317372667;-2.256037203744108e-06
jupiter;4.29925374798484;2.449551824241991;-0.10643242966094271
saturn;6.713216234019086;6.276705741273432;-0.3761435770510873
uranus;14.234900479303818;-13.928372747842594;-0.2363213258612852
neptune;16.623594172442598;-25.121051025562394;0.13422373212823432
sun;0.0008779652936317551;-0.004183737490858747;-2.5332306744467144e-06
jupiter;4.285115319767397;2.47479285646607;-0.10622046387741674
saturn;6.698197070542045;6.291552332561021;-0.37580448765498675
uranus;14.244842312461607;-13.918736569806098;-0.23641463831280438
neptune;16.633084450891005;-25.11462425328062;0.13387321684508272
sun;0.000894978570396924;-0.0042127480284100275;-2.814272341058269e-06
jupiter;4.270837546644338;2.499953288641543;-0.10600504590414365
saturn;6.683143849444703;6.306366844633377;-0.375463481728074
uranus;14.25477701903279;-13.909093426192884;-0.2365078324748654
neptune;16.64257232398981;-25.10819384691739;0.1335226821277814
sun;0.0009121345752314458;-0.00424167213863998;-3.099154511808821e-06
jupiter;4.256420920991773;2.5250323173983698;-0.10578618345120591
saturn;6.668056637705541;6.32114919332557;-0.37512056044077535
uranus;14.264704594433049;-13.899443322225805;-0.23660090830721542
neptune;16.652057790334762;-25.101759807359336;0.1331721280269106
sun;0.0009294328142826135;-0.00427050903342574;-3.3878693709719325e-06
jupiter;4.2418659402084495;2.550029142741699;-0.10556388435501397
saturn;6.652935502528683;6.335899294616759;-0.3747757249751906
uranus;14.274625034081703;-13.889786263130155;-0.23669386576965848
neptune;16.66154084852192;-25.0953221354936;0.13282155459305406
sun;0.0009468727888636953;-0.004299257927942323;-3.680408979309292e-06
jupiter;4.227173106688326;2.574942968087446;-0.10533815657783502
saturn;6.637780511343748;6.350617064631059;-0.3744289765251114
uranus;14.284538333401718;-13.880122254133662;-0.23678670482205544
neptune;16.671021497147645;-25.088880832207856;0.13247096187679885
sun;0.0009644539954804577;-0.004327918040696576;-3.976765274522824e-06
jupiter;4.212342927792837;2.599773000297596;-0.1051090082073138
saturn;6.622591731805691;6.3653024196384;-0.37408031629604027
uranus;14.294444487819701;-13.87045130046649;-0.23687942542432408
neptune;16.680499734808603;-25.082435898390298;0.13212034992873553
sun;0.0009821759258579713;-0.004356488593560877;-4.276930071714239e-06
jupiter;4.197375915822863;2.6245184497152363;-0.10487644745598562
saturn;6.607369231794647;6.379955276055388;-0.37372974550520954
uranus;14.304343492765906;-13.860773407361236;-0.2369720275364391
neptune;16.68997556010177;-25.075987334929646;0.13176971879945804
sun;0.001000038066967697;-0.004384968811806556;-4.580895063851966e-06
jupiter;4.18227258799041;2.6491785301993094;-0.10464048266078167
saturn;6.59211307941578;6.394575550446167;-0.3733772653816004
uranus;14.314235343674229;-13.851088580052926;-0.2370645111184321
neptune;16.699448971624435;-25.069535142715143;0.1314190685395637
sun;0.0010180399010548504;-0.004413357924137064;-4.8886518222454035e-06
jupiter;4.167033466389997;2.673752459159088;-0.10440112228252656
saturn;6.576823342999127;6.4091631595232785;-0.3730228771659618
uranus;14.32412003598222;-13.84139682377901;-0.23715687613039171
neptune;16.70891996797418;-25.063079322636554;0.13106839919965324
sun;0.0010361809056660394;-0.004441655162720862;-5.20019179702644e-06
jupiter;4.151659077969751;2.6982394575883677;-0.10415837490542826
saturn;6.561500091099441;6.423718020148518;-0.3726665821108297
uranus;14.333997565131078;-13.83169814377937;-0.23724912253246352
neptune;16.718388547748905;-25.05661987558417;0.1307177108303308
sun;0.0010544605536771728;-0.004469859763224042;-5.515506317638173e-06
jupiter;4.136149954502229;2.7226387500993745;-0.10391224923656057
saturn;6.546143392496042;6.438240049333794;-0.3723083814805463
uranus;14.34386792656565;-13.821992545296304;-0.23734125028485017
neptune;16.72785470954682;-25.0501568024488;0.13036700348220387
sun;0.0010728783133216375;-0.0044979709648426715;-5.8345865933307706e-06
jupiter;4.120506632554947;2.746949564956384;-0.10366275410533798
saturn;6.5307533161926585;6.45272916424199;-0.371948276551279
uranus;14.353731115734442;-13.812280033574533;-0.2374332593478113
neptune;16.737318451966434;-25.04369010412178;0.1300162772058833
sun;0.0010914336482187388;-0.0045259880103348605;-6.15742371366441e-06
jupiter;4.104729653460642;2.7711711341090512;-0.10340989846298318
saturn;6.515329931417279;6.467185282187813;-0.3715862686110397
uranus;14.36358712808961;-13.802560613861196;-0.2375251496816636
neptune;16.74677977360658;-25.03721978149497;0.12966553205198333
sun;0.0011101260174024032;-0.004553910146052547;-6.4840086490192315e-06
jupiter;4.088819563287255;2.7953026932254446;-0.10315369138198718
saturn;6.499873307621995;6.481608320638651;-0.3712223589597043
uranus;14.37343595908697;-13.792834291405848;-0.23761692124678094
neptune;16.756238673066388;-25.03074583546075;0.12931476807112155
sun;0.001128954875350138;-0.004581736621973003;-6.814332251112248e-06
jupiter;4.072776912807647;2.8193434817247867;-0.10289414205556222
saturn;6.48438351448285;6.4959981972154255;-0.3708565489090314
uranus;14.383277604185995;-13.783101071460457;-0.23770857400359421
neptune;16.765695148945305;-25.024268266912024;0.1289639853139189
sun;0.0011479196720122452;-0.00460946669173005;-7.148385253521136e-06
jupiter;4.056602257469047;2.843292742809896;-0.10263125979708733
saturn;6.4688606218996885;6.510354829693444;-0.3704888397826821
uranus;14.393112058849816;-13.773360959279403;-0.23780010791259149
neptune;16.77514919984309;-25.01778707674222;0.12861318383099968
sun;0.0011670198528412879;-0.004637099612644993;-7.486158272214848e-06
jupiter;4.040296157362233;2.867149723499328;-0.10236505403954693
saturn;6.453304699995998;6.524678136003249;-0.37011923291623877
uranus;14.402939318545227;-13.763613960119473;-0.23789152293431798
neptune;16.784600824359803;-25.011302265845288;0.1282623636729915
sun;0.0011862548588218024;-0.004664634645757256;-7.827641806090985e-06
jupiter;4.023859177190464;2.8909136746592092;-0.10209553433496223
saturn;6.437715819118762;6.538968034231465;-0.3697477296572246
uranus;14.412759378742688;-13.753860079239862;-0.2379828190293761
neptune;16.794050021095824;-25.0048138351157;0.1279115248905253
sun;0.0012056241265002566;-0.004692071055854733;-8.172826237519843e-06
jupiter;4.007291886238145;2.914583851034772;-0.10182271035381564
saturn;6.4220940498383055;6.553224442621646;-0.3693743313651224
uranus;14.422572234916318;-13.74409932190217;-0.23807399615842548
neptune;16.803496788651845;-24.998321785448457;0.12756066753423534
sun;0.0012251270880152473;-0.004719408111503842;-8.521701832895094e-06
jupiter;3.9905948583392457;2.9381595112815755;-0.10154659188446838
saturn;6.406439462948141;6.567447279575118;-0.36899903941139395
uranus;14.432377882543904;-13.734331693370395;-0.23816505428218293
neptune;16.812941125628868;-24.991826117739073;0.12720979165475926
sun;0.0012447631711279357;-0.004746645085079278;-8.874258743191008e-06
jupiter;3.9737686718454714;2.9616399179964192;-0.10126718883257109
saturn;6.390752129464819;6.581636463651822;-0.368621855179499
uranus;14.442176317106902;-13.72455719891094;-0.23825599336142259
neptune;16.82238303062821;-24.985326832883594;0.12685889730273794
sun;0.001264531799252717;-0.00477378125279347;-9.230487004526156e-06
jupiter;3.9568139095941848;2.9850243377479426;-0.10098451122046782
saturn;6.3750321206277745;6.595791913571153;-0.3682427800649143
uranus;14.45196753409044;-13.714775843792603;-0.2383468133569758
neptune;16.831822502251494;-24.97882393177858;0.12650798452881556
sun;0.0012844323914881191;-0.004800815894725738;-9.590376538733522e-06
jupiter;3.93973115887609;3.0083120411069095;-0.10069856918659324
saturn;6.3592795078991715;6.609913548212797;-0.36786181547515223
uranus;14.461751528983308;-13.704987633286576;-0.23843751422973122
neptune;16.841259539100665;-24.972317415321125;0.12615705338363967
sun;0.00130446436264793;-0.004827748294851142;-9.95391715393696e-06
jupiter;3.9225210114026794;3.031502302676176;-0.10040937298486324
saturn;6.343494362963754;6.624001286617563;-0.3674789628297799
uranus;14.47152829727798;-13.695192572666448;-0.23852809594063487
neptune;16.85069413977798;-24.965807284408836;0.12580610391786104
sun;0.0013246271232925455;-0.004854577741069031;-1.0321098545133915e-05
jupiter;3.905184063273444;3.054594401120339;-0.10011693298405906
saturn;6.327676757728692;6.638055047988223;-0.3670942235604375
uranus;14.481297834470594;-13.685390667208194;-0.23861855845069008
neptune;16.860126302886002;-24.959293539939846;0.12545513618213375
sun;0.0013449200797605388;-0.0048813035252312795;-1.0691910294784336e-05
jupiter;3.8877209149428573;3.077587619195064;-0.09982125966720491
saturn;6.311826764323425;6.652074751690329;-0.3667075991108574
uranus;14.49106013606097;-13.675581922190183;-0.23870890172095752
neptune;16.86955602702762;-24.952776182812812;0.12510415022711516
sun;0.0013653426342004448;-0.004907924943170215;-1.106634187340572e-05
jupiter;3.870132171187131;3.100481243776087;-0.09952236363093926
saturn;6.295944455099513;6.6660603172530495;-0.36631909093688175
uranus;14.500815197552603;-13.665766342893168;-0.23879912571255527
neptune;16.878983310806035;-24.946255213926914;0.12475314610346591
sun;0.0013858941846027577;-0.004934441294726238;-1.1444382640174192e-05
jupiter;3.8524184410707494;3.1232745658878955;-0.09922025558487982
saturn;6.2800299026304796;6.680011664369986;-0.3659287005064816
uranus;14.51056301445267;-13.655943934600286;-0.23888923038665882
neptune;16.888408152824763;-24.939730634181853;0.1244021238618499
sun;0.0014065741248321351;-0.004960851883775125;-1.1826021843531573e-05
jupiter;3.834580337912785;3.1459668807320775;-0.09891494635098229
saturn;6.264083179711655;6.693928712899997;-0.3655364292997743
uranus;14.520303582272021;-13.646114702597057;-0.23897921570450112
neptune;16.89783055168763;-24.933202444477853;0.12405108355293427
sun;0.0014273818446598101;-0.004987156018255018;-1.2211248621798335e-05
jupiter;3.8166184792530014;3.1685574877153453;-0.09860644686289305
saturn;6.248104359360024;6.707811382868012;-0.365142278809042
uranus;14.530036896525196;-13.63627865217138;-0.2390690816273725
neptune;16.907250505998785;-24.926670645715664;0.12370002522738945
sun;0.0014483167297962014;-0.0050133530101930945;-1.2600052003792389e-05
jupiter;3.7985334868177407;3.1910456904772255;-0.09829476816529571
saturn;6.23209351481407;6.721659594465845;-0.36474625053874893
uranus;14.539762952730415;-13.626435788613536;-0.23915882811662081
neptune;16.916668014362696;-24.92013523879655;0.12334894893588907
sun;0.0014693781619237237;-0.0050394421757319246;-1.2992420909453616e-05
jupiter;3.7803259864856122;3.21343079691742;-0.0979799214132518
saturn;6.216050719533616;6.7354732680530045;-0.36434834600555915
uranus;14.549481746409581;-13.616586117216176;-0.23924845513365137
neptune;16.926083075384142;-24.91359622462231;0.12299785472911007
sun;0.00149056551872979;-0.005065422835155501;-1.3388344150474072e-05
jupiter;3.7619966082529706;3.235712119222827;-0.09766191787153557
saturn;6.199976047199665;6.7492523241575;-0.3639485667383538
uranus;14.559193273088288;-13.606729643274328;-0.23933796263992702
neptune;16.935495687668222;-24.907053604095257;0.12264674265773255
sun;0.0015118781739400047;-0.0050912943129149514;-1.3787810430933783e-05
jupiter;3.7435459861991998;3.257888973894234;-0.09734076891396287
saturn;6.183869571714247;6.762996683476644;-0.3635469142782482
uranus;14.568897528295816;-13.59686637208539;-0.23942735059696815
neptune;16.94490584982035;-24.90050737811823;0.12229561277243989
sun;0.0015333154973515434;-0.005117055937653927;-1.4190808347942063e-05
jupiter;3.724974758451802;3.2799606817726645;-0.09701648602271457
saturn;6.167731367200255;6.77670626687785;-0.3631433901786087
uranus;14.578594507565134;-13.586996308949134;-0.23951661896635268
neptune;16.954313560446266;-24.89395754759459;0.12194446512391867
sun;0.0015548768548667143;-0.005142707042233666;-1.4597326392284261e-05
jupiter;3.7062835671512926;3.3019265680653924;-0.09668908078765409
saturn;6.151561508001284;6.790380995399427;-0.3627379960050691
uranus;14.588284206432903;-13.577119459167694;-0.23960576770971612
neptune;16.96371881815202;-24.887404113428218;0.12159329976285871
sun;0.001576561608526699;-0.005168246963757729;-1.5007352949073878e-05
jupiter;3.6874730584159123;3.3237859623716126;-0.09635856490563968
saturn;6.13536006868147;6.804020790251368;-0.36233073333554716
uranus;14.597966620439475;-13.567235828045572;-0.23969479678875152
neptune;16.97312162154399;-24.880847076523526;0.12124211673995303
sun;0.0015983691165454685;-0.005193675043596407;-1.542087629840996e-05
jupiter;3.668543882306154;3.3455381987077697;-0.09602495017983098
saturn;6.119127124025325;6.817625572816139;-0.36192160376026034
uranus;14.607641745128902;-13.557345420889632;-0.23978370616520964
neptune;16.982521969228863;-24.87428643778544;0.12089091610589783
sun;0.0016202987333438692;-0.005218990627410806;-1.583788461603968e-05
jupiter;3.6494966927891106;3.367182615532545;-0.09568824851899042
saturn;6.102862749037575;6.83119526464946;-0.3615106088817416
uranus;14.617309576048925;-13.547448243009102;-0.2398724958008988
neptune;16.991919859813656;-24.867722198119413;0.12053969791139256
sun;0.0016423498095838778;-0.005244193065176592;-1.6258365974026064e-05
jupiter;3.6303321477026502;3.388718555771497;-0.09534847193677932
saturn;6.086567018942989;6.84472978748108;-0.3610977503148547
uranus;14.626970108750987;-13.537544299715565;-0.23996116565768502
neptune;17.0013152919057;-24.861154358431417;0.12018846220713983
sun;0.0016645216922030184;-0.005269281711207409;-1.6682308341420742e-05
jupiter;3.611050908719418;3.4101453668413564;-0.09500563255104873
saturn;6.070240009186213;6.858229063215554;-0.36068302968680943
uranus;14.636623338790228;-13.527633596322962;-0.24004971569749195
neptune;17.010708264112655;-24.854582919627955;0.11983720904384544
sun;0.0016868137244489406;-0.005294255924177967;-1.7109699584941655e-05
jupiter;3.591653641310673;3.431462400673974;-0.09465974258312523
saturn;6.0538817954316;6.871693013933006;-0.360266448637176
uranus;14.646269261725488;-13.517716138147593;-0.24013814588230095
neptune;17.020098775042488;-24.848007882616045;0.1194859384722184
sun;0.0017092252459141523;-0.00531911506714679;-1.7540527469655656e-05
jupiter;3.5721410147099615;3.4526690137399196;-0.09431081435709181
saturn;6.037492453563037;6.885121561889898;-0.35984800881789947
uranus;14.65590787311931;-13.507791930508105;-0.2402264561741511
neptune;17.0294868233035;-24.84142924830323;0.11913465054297087
sun;0.0017317555925709044;-0.005343858507578634;-1.7974779659665883e-05
jupiter;3.5525137018766326;3.473764567071734;-0.09395886029906367
saturn;6.021072059683771;6.8985146295197834;-0.35942771189331363
uranus;14.66553916853794;-13.4978609787255;-0.24031464653513915
neptune;17.03887240750431;-24.834847017597575;0.1187833453068182
sun;0.0017544040968062254;-0.0053684856173665625;-1.8412443718803876e-05
jupiter;3.5327723794591988;3.494748426286826;-0.09360389293645936
saturn;6.004620690116232;6.911872139434065;-0.3590055595401547
uranus;14.675163143551329;-13.487923288123127;-0.2404027169274197
neptune;17.048255526253858;-24.82826119140767;0.11843202281447887
sun;0.0017771700874570978;-0.005392995772853696;-1.8853507111326303e-05
jupiter;3.5129177277585453;3.5156199616100205;-0.09324592489726713
saturn;5.988138421401854;6.925194014422742;-0.35858155344757414
uranus;14.684779793733133;-13.477978864026685;-0.24049066731320506
neptune;17.057636178161406;-24.821671770642627;0.11808068311667458
sun;0.0018000528898457773;-0.005417388354854611;-1.929795720261624e-05
jupiter;3.4929504306909944;3.536378547895756;-0.09288496890930657
saturn;5.971625330300897;6.938480177455156;-0.3581556953171517
